Nome,Aeroporto,Cartões aceitos,Comodidades,Completude,Descrição,Dias da semana,Falta,Foto de capa,Galeria,Horário,IATA,ID Supabase,Núm. fotos,País,Prioridade,Status curadoria,Tempo máx permanência,Terminal,Website,Última atualização banco
Sala Vip Retiro,"MAD · Madrid, Espanha",,,20,"Aeropuerto T4, 28042 Madrid Автономне співтовариство Мадрид",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/95/Imagens_da_Cidade_de_S%C3%A3o_Paulo_e_Zool%C3%B3gico_da_Capital_Paulista._%2847480340301%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/95/Imagens_da_Cidade_de_S%C3%A3o_Paulo_e_Zool%C3%B3gico_da_Capital_Paulista._%2847480340301%29.jpg,,MAD,d4898f84-f568-4338-803e-6a3c11779644,1,Espanha,Alta,Pendente,,,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-vip/salas-vip/sala-vip-retiro-t4.html,26 de maio de 2026
Visa Infinite Lounge,"GRU · São Paulo, Brasil",,,10,"Terminal 3, Embarque Área Restrita (Aeroporto de Guarulhos), Guarulhos, SP, 07141-900",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,GRU,6dd164c8-f396-4bc2-945e-8d86499e727c,0,Brasil,Alta,Pendente,,,https://www.visa.com.br/about-visa/visa-airport-companion.html#3,26 de maio de 2026
Crown Lounge,"AMM · Petra, Jordânia",,,20,"Queen Alia International Airport, عمان",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/5/5f/Ennio_Morricone_Cannes_2007.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5f/Ennio_Morricone_Cannes_2007.jpg,,AMM,bbed67ab-a7b6-4782-8f1a-05e51d979612,1,Jordânia,Média,Pendente,,,https://www.rj.com/en/fly-rj/airport-lounges/crown-lounge,26 de maio de 2026
"THE LOUNGE, Salon VIP","SCL · Santiago, Chile",,,20,"Aeropuerto Internacional Comodoro Arturo Merino Benítez (SCL) (Banco De Chile), Pudahuel, Metropolitana de Santiago de Chile",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d9/Kultfabrik_New_York_Tabledance_Limousine.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d9/Kultfabrik_New_York_Tabledance_Limousine.jpg,,SCL,8bebc879-0053-46cb-8b1e-6cf6f5aa9f66,1,Chile,Alta,Pendente,,,http://www.thelounge.cl,26 de maio de 2026
Sala VIP Plaza Mayor,"MAD · Madrid, Espanha",,,20,"Aeropuerto Barajas, Madrid Comunidad de Madrid",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/74/Cine_Metro%2C_Santurce.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Cine_Metro%2C_Santurce.jpg,,MAD,fd921bea-e96b-4a1f-8a86-c262cc3698c4,1,Espanha,Alta,Pendente,,,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-vip/salas-vip/sala-vip-plaza-mayor.html,26 de maio de 2026
Sala VIP Neptuno,"MAD · Madrid, Espanha",,,10,"Terminal 4 Satélite (MAD Airport), 28042 Madrid Comunidad de Madrid",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,MAD,f3b569de-c4d8-4611-858b-dbc176e289ad,0,Espanha,Alta,Pendente,,,https://www.aena.es/es/madrid-barajas-adolfo-suarez/servicios-vip/salas-vip/sala-vip-neptuno.html,26 de maio de 2026
Royal Jordanian (RJ) Crew Center,"AMM · Petra, Jordânia",,,20,"QAIA, عمان",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d1/JY-BAB_170105_LHR_5597_%2835388632922%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d1/JY-BAB_170105_LHR_5597_%2835388632922%29.jpg,,AMM,e7351081-0354-4f49-89fd-20abd66d9b03,1,Jordânia,Média,Pendente,,,https://crew.rj.com/wtouch/wtouch.exe/index?MAC=2&VER=1,26 de maio de 2026
British Airways Lounge,"LIS · Lisboa, Portugal",,,20,"Terminal 1 (LIS Airport), Lisboa",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,,LIS,a21b80c8-528a-4f87-9c80-ca03a4f0232e,1,Portugal,Alta,Pendente,,,,26 de maio de 2026
Lufthansa Senator Lounge,"LHR · Londres, Reino Unido",,,20,"LHR Terminal 2 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Washington_Dulles_International_Airport_at_Dusk.jpg,,LHR,da029e24-8e28-4695-b6a8-4a20184f1943,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Plaza Premium Departure Lounge,"LHR · Londres, Reino Unido",,,20,"Terminal 2, Departures (LHR Airport), Hillingdon, Greater London, TW6 1AP",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/c/c7/Terminal_5_at_London_Heathrow_Airport%2C_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Terminal_5_at_London_Heathrow_Airport%2C_2008.jpg,,LHR,2ec65636-0533-4888-b81d-ffe223ce3ee8,1,Reino Unido,Alta,Pendente,,,https://www.plazapremiumlounge.com,26 de maio de 2026
Star Alliance Lounge,"GIG · Rio de Janeiro, Brasil",,,20,"3º Andar, Terminal 2 (Aeroporto do Galeão), Rio de Janeiro, RJ, 21941-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,https://upload.wikimedia.org/wikipedia/commons/d/de/Sala_Dal%C3%AD_-_Rinc%C3%B3n_del_Vino_%285657319902%29.jpg,,GIG,74d9d850-2586-462a-9d66-bd2f940e6f0b,1,Brasil,Alta,Pendente,,,,26 de maio de 2026
LATAM VIP Lounge (Salón VIP LATAM),"SCL · Santiago, Chile",,,20,"Aeropuerto Internacional Comodoro Arturo Merino Benítez (SCL), Pudahuel, Metropolitana de Santiago de Chile",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,,SCL,f176c640-de05-48c7-9235-50078cadb80b,1,Chile,Alta,Pendente,,,,26 de maio de 2026
TAP Premium Lounge Atlântico,"LIS · Lisboa, Portugal",,,10,"Lisbon Airport, 1700-008 Lisboa",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,LIS,5893f568-ab12-40cb-90d0-7b6b8c2b0489,0,Portugal,Alta,Pendente,,,,26 de maio de 2026
Blue Lounge,"LIS · Lisboa, Portugal",,,20,"Terminal 1 (LIS Airport), 1704-801 Lisboa",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/d/d3/Kings_Theatre_Flatbush_finished_jeh.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/Kings_Theatre_Flatbush_finished_jeh.jpg,,LIS,de50ec11-4c2a-42b1-ac05-cdb92300dad5,1,Portugal,Alta,Pendente,,,http://www.groundforce.pt/content/index.php?action=detailFo&rec=1435&lang=en,26 de maio de 2026
W Lounge,"GRU · São Paulo, Brasil",,,20,"Terminal 1, Mezanino Área Restrita (GRU Airport), Guarulhos, SP, 07141-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,,GRU,0bde4526-180b-41cc-9d0e-be78ed34af1e,1,Brasil,Alta,Pendente,,,https://wpremiumlounge.com,26 de maio de 2026
OneWorld Business/First Lounge,"SCL · Santiago, Chile",,,20,"Pudahuel, Metropolitana de Santiago de Chile",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a9/%C3%81rea_Metropolitana_de_Santiago_de_Chile_en_2024%2C_vista_satelital_%28cropped%29.jpeg,https://upload.wikimedia.org/wikipedia/commons/a/a9/%C3%81rea_Metropolitana_de_Santiago_de_Chile_en_2024%2C_vista_satelital_%28cropped%29.jpeg,,SCL,c4c6e67a-9be3-4f85-a5e8-7a3b9c1f0b68,1,Chile,Alta,Pendente,,,,26 de maio de 2026
ANA Lounge,"LIS · Lisboa, Portugal",,,20,"Terminal 1 (LIS Airport), 1700 Lisboa",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/eb/Perth_Intl_front_side_on_2015.jpg,https://upload.wikimedia.org/wikipedia/commons/e/eb/Perth_Intl_front_side_on_2015.jpg,,LIS,97cb0eb0-7938-49e5-a8b2-4e6c543146ae,1,Portugal,Alta,Pendente,,,https://www.ana.pt/en/lis/services-shopping/premium-services/ana-lounge,26 de maio de 2026
Petra Lounge,"AMM · Petra, Jordânia",,,20,"Jiza, Queen Alia Airport., عمان",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/3/39/Queen_Alia_International_Airport_-_New_Terminal_-_2013.JPG,https://upload.wikimedia.org/wikipedia/commons/3/39/Queen_Alia_International_Airport_-_New_Terminal_-_2013.JPG,,AMM,0f36fa47-2257-415e-8db7-e60be1b6f6e2,1,Jordânia,Média,Pendente,,,,26 de maio de 2026
The Lounge,"GRU · São Paulo, Brasil",,,20,"Terminal 2, Mezanino Internacional - Área Restrita (Aeroporto de Guarulhos), Guarulhos, SP, 07141-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e1/Sao_paulo_airport_terminal_3.jpg,,GRU,37088506-3cef-4a23-b65d-be579cf97adb,1,Brasil,Alta,Pendente,,,https://theloungesp.com.br,26 de maio de 2026
The Emirates Lounge,"LHR · Londres, Reino Unido",,,20,"Terminal 3 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,LHR,cca31143-3d75-40e0-bcab-4904be0f7428,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Bradesco Cartões Lounge,"GRU · São Paulo, Brasil",,,10,"Terminal 2, Mezanino Doméstico - Área restrita (Aeroporto de Guarulhos), Guarulhos, SP, 07190-100",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,GRU,5b058c06-31ec-43cd-a621-52cc5e8c29f1,0,Brasil,Alta,Pendente,,,https://banco.bradesco/html/classic/produtos-servicos/cartoes/beneficios/salas-vip.shtm,26 de maio de 2026
Marhaba Plaza Premium Lounge,"AMM · Petra, Jordânia",,,10,"Queen Alia International Airport, Departure",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,AMM,c6737138-a802-4308-a813-4138b0931288,0,Jordânia,Média,Pendente,,,,26 de maio de 2026
Sala de Embarque N•30 SCL,"SCL · Santiago, Chile",,,0,,,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, descrição, dias da semana, horário, localização exata, tempo máx",,,,SCL,6ff6d257-5df4-4513-befe-72ec582f1458,0,Chile,Alta,Pendente,,,,26 de maio de 2026
Sala VIP Iberia Goya,"MAD · Madrid, Espanha",,,10,"T4S (Aeropuerto de Madrid-Barajas (MAD)), 28042 Madrid Comunidad de Madrid",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,MAD,b9b26754-5d48-4a34-9e10-242d7697a3df,0,Espanha,Alta,Pendente,,,http://www.iberia.com/salas-vip/,26 de maio de 2026
Royal Jordanian CIP Lounge,"AMM · Petra, Jordânia",,,20,Amman,,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/73/PK_Karachi_Airport_asv2020-01.jpg,https://upload.wikimedia.org/wikipedia/commons/7/73/PK_Karachi_Airport_asv2020-01.jpg,,AMM,ab420ef1-529c-4b31-ba6a-249fba583549,1,Jordânia,Média,Pendente,,,,26 de maio de 2026
Plaza Premium Lounge,"GRU · São Paulo, Brasil",,,20,"Terminal 2, Embarque Doméstico - Área Restrita (Aeroporto de Guarulhos), Guarulhos, SP, 07141-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,,GRU,5cc74b10-7eb9-4837-adec-01bab0741048,1,Brasil,Alta,Pendente,,,https://www.plazapremiumlounge.com,26 de maio de 2026
Mastercard Black Lounge,"GRU · São Paulo, Brasil",,,20,"Terminal 3, Mezanino Área Restrita (Aeroporto de Guarulhos), Guarulhos, SP, 07141-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/7/70/American_Express_Centurion_Card_front.jpg,https://upload.wikimedia.org/wikipedia/commons/7/70/American_Express_Centurion_Card_front.jpg,,GRU,eddd69d9-bc74-4004-8c5b-390c862a3073,1,Brasil,Alta,Pendente,,,https://www.mastercard.com.br/pt-br/consumidores/encontre-seu-cartao/cartoes-credito/mastercard-black/viagens/sala-vip-guarulhos.html,26 de maio de 2026
Executive Lounge,"LIS · Lisboa, Portugal",,,20,"Terminal 1 (LIS Airport), 1700 Lisboa",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/4/47/The_Beverly_Hills_Hotel_%282013%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/The_Beverly_Hills_Hotel_%282013%29.jpg,,LIS,4e4d0e9b-80ee-4e96-9f34-e00895b410ae,1,Portugal,Alta,Pendente,,,,26 de maio de 2026
Plaza Premium Arrivals Lounge,"LHR · Londres, Reino Unido",,,20,"Terminal 2, Arrivals Hall (LHR Airport), Hillingdon, Greater London, TW6 1AP",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/c/c7/Terminal_5_at_London_Heathrow_Airport%2C_2008.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Terminal_5_at_London_Heathrow_Airport%2C_2008.jpg,,LHR,cd3e4ef7-9114-4b9a-82f0-7ae18dc8f526,1,Reino Unido,Alta,Pendente,,,https://www.plazapremiumlounge.com,26 de maio de 2026
Lounge B,"LHR · Londres, Reino Unido",,,20,"Terminal 3 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,LHR,e6a710bf-637c-4418-ae75-1ab50bb047d4,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Plaza Mayor Business Lounge,"MAD · Madrid, Espanha",,,20,"Terminal 4S (MAD Airport), 28042 Madrid Comunidad de Madrid",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/8/8b/New_York_-_Manhattan_-_Plaza_Hotel.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/New_York_-_Manhattan_-_Plaza_Hotel.jpg,,MAD,88ff29ac-6151-433a-ae44-f674a19f5454,1,Espanha,Alta,Pendente,,,,26 de maio de 2026
Salon Signature Latam,"SCL · Santiago, Chile",,,20,"Pudahuel, Metropolitana de Santiago de Chile",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/N2749U%40PEK_%2820211130144100%29.jpg,,SCL,860b82df-125b-4ebf-a972-075ee1d0e58e,1,Chile,Alta,Pendente,,,,26 de maio de 2026
Sala VIP Iberia Dalí,"MAD · Madrid, Espanha",,,20,"Terminal 4, 28015 Madrid Comunidad de Madrid",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/06/Aerial_View_of_Mexico_City_Airport_on_3.21.11_%28cropped%29.jpg,,MAD,e8be335c-eae9-45f7-b995-88d7c541f72a,1,Espanha,Alta,Pendente,,,http://www.iberia.com/salas-vip/,26 de maio de 2026
Salón Neruda LAN Lounge,"SCL · Santiago, Chile",,,10,"Aeropuerto Internacional Comodoro Arturo Merino Benítez (SCL), Pudahuel, Metropolitana de Santiago de Chile",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,SCL,4647b969-a141-48e9-a396-24b3019d312e,0,Chile,Alta,Pendente,,,,26 de maio de 2026
Iberia Business Class Lounge,"MAD · Madrid, Espanha",,,20,"Terminal 4S (MAD Airport), 28042 Madrid Comunidad de Madrid",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/T2Dublin_Airport-doyler79.jpg,,MAD,7f752794-39ee-4883-83ca-fe34a4479a43,1,Espanha,Alta,Pendente,,,https://www.iberia.com/gb/vip-lounges/,26 de maio de 2026
Cathay Pacific Lounge,"LHR · Londres, Reino Unido",,,20,"LHR Terminal 2, London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,LHR,3da97fa3-53d6-43b4-afa7-5f089016a0f0,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Singapore Airlines SilverKris Lounge,"LHR · Londres, Reino Unido",,,20,"LHR Terminal 2 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/9/9a/Singapore_Airlines_Airbus_A350-941_F-WZFD_to_9V-SMF.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9a/Singapore_Airlines_Airbus_A350-941_F-WZFD_to_9V-SMF.jpg,,LHR,24dbeaec-c0b4-4e8f-bb5f-6a507aaee7a6,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
GOL Premium Lounge,"GRU · São Paulo, Brasil",,,20,"Terminal 2, Embarque Doméstico (GRU Airport), Guarulhos, SP, 07141-900",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/JFK_Aerial_Nov_14_2018.jpg,,GRU,12c73ea8-43ea-4ab5-a379-47a607694810,1,Brasil,Alta,Pendente,,,https://www.voegol.com.br/pt/servicos/gol-premium-lounge,26 de maio de 2026
Cathay Pacific First Class Lounge,"LHR · Londres, Reino Unido",,,20,"Terminal 3 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/London_-_Heathrow_%28LHR_-_EGLL%29_AN1572653.jpg,,LHR,c1a3c565-4360-489d-8474-209d278fc8e0,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Virgin Atlantic Revivals Lounge,"LHR · Londres, Reino Unido",,,20,"Terminal 3 (LHR Airport), Hillingdon, Greater London",,"3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",https://upload.wikimedia.org/wikipedia/commons/b/b6/MMUN008.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/MMUN008.jpg,,LHR,9e847d14-c1e0-4e77-a997-83da975d6636,1,Reino Unido,Alta,Pendente,,,,26 de maio de 2026
Sala VIP Amnios,"MAD · Madrid, Espanha",,,10,"T4S (Aeropuerto de Madrid-Barajas (MAD)), Madrid Comunidad de Madrid",,"1+ foto, 3+ fotos, 5+ fotos, cartões aceitos, comodidades, dias da semana, horário, localização exata, tempo máx",,,,MAD,e289a256-8d28-4a6d-9dd9-496523435a70,0,Espanha,Alta,Pendente,,,http://www.businesscenterbarajas.com/,26 de maio de 2026
